Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.071,0.000428056854987177,-1.5202492291742e-05,0.0328210617089829,0.0018513698784424,0.00910784976661121,0.000170493639375824,0.0114119542115549,0.000716902786302073,-0.0287398587053628,-0.294317877856096,-1.68473149081939,-0.00013394194065602,0.0301191786657313,-1,-0.186553001403809,0.540453553199768,-1,0.0999999999999999
0.072,0.000439202093888154,-1.22993434178074e-05,0.0327971335921692,0.0014742751719601,0.00743551664359359,0.000170755239732312,0.0107930369379752,0.00510905284983897,-0.0190423897244376,-0.396699906983774,-1.31860321516678,0.000655384345739321,0.0301191786657313,-1,-0.749438881874084,0.533870279788971,-1,0.0999999999999999
0.073,0.000449590410621554,-6.70257615351931e-06,0.0327849920623978,0.000687461792774968,0.00697188955052122,0.000173521531013243,0.00997872680126762,0.00614738463763396,-0.00522467248662065,-1.04086377253817,0.500498002777435,0.00426020460514459,0.0301191786657313,-1,-0.0460121780633926,0.782485485076904,-0.845101594924927,0.0999999999999999
0.074,0.0004584020806744,1.92245992054762e-06,0.0327832604342477,0.000202693208445279,0.00855485691872293,0.000175801441787193,0.00777936133574642,0.0111421114004305,0.00175270232745611,0.137568363107218,2.38274115547398,-0.000283845389105399,0.0301191786657313,-1,-0.766183137893677,0.335420846939087,-0.039165735244751,0.0999999999999999
0.075,0.000466915754006512,1.07242295554912e-05,0.0327895882391058,-0.000453680656847676,0.0105297007280534,0.000179540272581491,0.00940060673700829,0.00653145920736815,0.0108687538468921,-1.34689834256301,1.21502580502966,0.00755734329541337,0.0301191786657313,-1,-0.514592349529266,0.985596418380737,-0.332541942596436,0.0999999999999999
0.076,0.000475320902878697,1.69309944392446e-05,0.0328030773313542,-0.00157627166654014,0.0111901621342885,0.000186032856053675,0.00747984203737996,0.0059737247595514,0.0160326459760743,-0.705388918189322,0.00901151276217196,0.0044132746581598,0.0301191786657313,-1,-0.444046795368195,1,0.0653105974197388,0.0999999999999999
0.077,0.000481819100407963,2.17413095302083e-05,0.0328199842122084,-0.00192613315948608,0.0106062260976553,0.000188858684525339,0.00549042721067868,0.00368274496749815,0.017703242072756,0.0589980366572203,-1.0466003553146,0.000864039701374935,0.0301191786657313,-1,-0.323674380779266,1,-0.3143630027771,0.0999999999999999
0.078,0.000486211283774081,2.59043658897028e-05,0.0328391412522821,-0.00106644216438968,0.00949131631182814,0.000185306995052148,0.0032295670777196,0.00459220705284027,0.020516799423889,1.48387521460217,-0.958323470199338,-0.00704209723581191,0.0301191786657313,-1,-1,1,-0.0746163576841354,0.0999999999999999
0.079,0.000488200828948366,2.78266067210722e-05,0.0328622356971187,-0.000294355180752938,0.00903791416987269,0.000181679400892421,0.000729781336240757,-0.000776655641860511,0.0255509545013034,-0.0843818840360286,0.140122884655901,0.000498854699937738,0.0301191786657313,-1,-0.545715689659119,1,-0.448680609464645,0.0999999999999999
0.08,0.000487675785094825,2.69913246839103e-05,0.0328897643977492,-0.000489810777604998,0.00973342299570056,0.000182631433119695,-0.00172780277415536,-0.000882348399243567,0.0293745915702725,-0.267089870933403,1.11740831211645,0.00122611666600537,0.0301191786657313,-1,-0.271949976682663,0.928333699703217,-0.433122009038925,0.0999999999999999
0.081,0.000485074181752614,2.6914046592653e-05,0.0329200306904018,-0.000508304850676949,0.0108171371139008,0.000182491179399058,-0.00340439664215012,0.000723467156250729,0.0310226652750874,0.232177862475153,0.843606704795728,-0.00150632436753938,0.0301191786657313,-1,-0.427777796983719,0.994430363178253,-0.384564101696014,0.0999999999999999
0.082,0.0004807502481457,2.77653808890233e-05,0.032951685205645,-0.000286355127414376,0.011169258278176,0.000181162338245056,-0.00522495518419063,0.000965190716950876,0.0321448808673662,0.168306458509606,-0.209688730904773,-0.000892451064846177,0.0301191786657313,-1,0.00317457318305969,0.748249530792236,-0.311585634946823,0.0999999999999999
0.083,0.000475299321895071,2.99629265778467e-05,0.032983178705484,7.29078003692215e-05,0.0102369008631642,0.000179200372472987,-0.0057525599100372,0.00340211545236495,0.0307066609105031,0.476328766812822,-1.48767396158749,-0.00262305898553945,0.0301191786657313,-1,-0.782924175262451,1,-0.284428238868713,0.0999999999999999
0.084,0.000468294392858803,3.19596948454616e-05,0.0330144655136502,-0.000217641350971301,0.00890197827866283,0.000180675112040785,-0.00835830305256653,0.000622932807541034,0.0317242620703528,-1.00461441428129,-0.949404434355431,0.00510735224206848,0.0301191786657313,-1,-0.210673257708549,1,-0.221726506948471,0.0999999999999999
